uid,dob,gender,province,country
116608,1964-01-30,1,58,vn
103331,1994-05-20,1,2,vn
128334,1958-12-21,1,21,vn
114616,1987-04-16,1,26,vn
103054,1984-05-08,1,36,vn
101416,2007-04-28,1,39,vn
124384,1984-11-28,1,52,vn
125282,2004-02-28,2,29,vn
103232,1963-07-26,2,44,vn
100120,1960-04-16,2,41,vn
121723,1975-11-05,1,45,vn
104669,1978-01-29,2,30,vn
119087,1987-11-07,2,55,vn
118161,2003-10-02,1,3,vn
119644,1987-02-09,2,22,vn
122371,1966-05-03,1,12,vn
114478,1993-12-02,1,12,vn
103426,1973-07-30,1,2,vn
122776,1988-09-01,2,19,vn
117300,1984-12-01,2,5,vn
113990,1969-04-17,1,1,vn
106854,1950-03-09,1,22,vn
115355,1967-05-13,2,35,vn
111763,1967-11-08,1,24,vn
120255,1977-09-17,2,17,vn
112546,1973-07-12,1,58,vn
110746,1983-06-06,2,58,vn
109970,2007-11-27,1,58,vn
128674,1985-09-29,1,55,vn
104688,2005-04-24,2,7,vn
125497,1987-01-05,2,36,vn
116448,1987-03-25,1,40,vn
101469,1978-05-19,2,48,vn
121327,1978-05-24,1,50,vn
101854,2003-02-20,1,25,vn
112894,1974-11-13,2,26,vn
112569,1961-10-23,1,14,vn
116962,1959-10-12,2,47,vn
110740,2003-09-11,1,59,vn
106569,2009-12-01,1,1,vn
115021,1958-08-10,1,59,vn
114664,1995-05-14,1,38,vn
113677,2003-09-01,1,18,vn
125892,2010-04-06,2,57,vn
111063,1956-10-28,2,58,vn
114631,1988-01-15,2,32,vn
127986,1986-09-30,2,46,vn
110421,1977-01-16,2,37,vn
100799,1973-12-14,1,11,vn
127475,1951-08-16,2,31,vn
126038,2008-10-02,2,7,vn
113232,1953-02-07,1,62,vn
115959,2002-04-24,2,50,vn
119808,1962-11-03,2,26,vn
106082,1954-03-22,2,49,vn
122217,1978-09-02,2,40,vn
108953,1953-08-29,2,25,vn
120697,1977-07-08,2,59,vn
114864,1970-10-03,2,21,vn
117259,2006-07-25,1,58,vn
110619,1995-03-04,2,38,vn
101756,1986-06-24,2,58,vn
121110,1994-12-23,1,13,vn
116647,1993-10-26,1,6,vn
112144,2001-01-18,1,11,vn
102264,1956-06-03,1,51,vn
122646,2003-04-05,1,47,vn
122887,1962-02-09,1,49,vn
119954,1987-12-23,1,16,vn
107571,1968-02-29,2,60,vn
103273,2010-08-05,2,53,vn
103226,1983-08-03,1,53,vn
125260,1995-12-16,2,31,vn
124233,1967-05-01,2,48,vn
105655,1952-01-03,2,32,vn
128158,1973-04-20,2,62,vn
127785,2007-06-15,1,19,vn
106264,1981-04-29,2,61,vn
116622,2007-09-05,1,8,vn
103584,1975-04-07,1,23,vn
106054,1993-10-16,2,17,vn
106756,1995-10-05,1,62,vn
115253,1988-04-24,2,58,vn
108404,1954-11-05,2,5,vn
128121,1978-10-07,1,28,vn
115227,2010-01-30,2,11,vn
106995,1983-06-08,1,26,vn
107570,1976-04-01,2,52,vn
127024,1968-12-16,2,47,vn
103540,1959-12-28,2,53,vn
122138,1957-11-01,1,59,vn
110533,1956-03-27,1,14,vn
105866,1972-03-20,2,54,vn
121749,2005-04-09,2,48,vn
102877,2002-10-14,2,14,vn
107803,1985-10-19,1,6,vn
111022,1955-04-01,1,38,vn
105620,1974-04-05,2,26,vn
126351,1989-05-29,1,30,vn
114453,1998-09-15,2,27,vn
122727,1974-10-18,2,40,vn
116982,1986-01-29,1,21,vn
102998,1967-06-11,1,3,vn
107353,1987-08-01,1,25,vn
101613,1976-01-25,2,8,vn
122005,1971-12-14,2,2,vn
121314,1981-08-23,1,1,vn
108030,1987-11-05,2,7,vn
122233,1986-11-06,2,10,vn
128108,1956-05-02,2,34,vn
116619,1979-03-18,2,2,vn
121277,2010-02-14,1,8,vn
103574,2010-01-19,2,10,vn
119309,2004-02-27,2,26,vn
116618,2003-03-02,2,40,vn
106276,1996-08-29,2,42,vn
124120,1953-04-15,1,60,vn
108564,1986-01-15,1,24,vn
121105,1985-06-20,1,21,vn
102290,1965-11-27,1,55,vn
102165,1968-02-11,2,43,vn
106584,1982-08-09,1,19,vn
125914,1998-04-27,2,62,vn
128044,1977-07-24,2,50,vn
101976,2007-06-21,2,16,vn
110046,2010-02-15,2,13,vn
108099,2008-12-05,1,8,vn
103577,1990-01-25,1,18,vn
117505,1963-10-10,2,13,vn
101830,2009-04-23,2,21,vn
125124,1987-05-31,2,53,vn
113446,1997-07-05,1,16,vn
111430,1991-04-05,1,42,vn
128720,1956-05-26,2,30,vn
117317,1951-01-06,2,51,vn
129793,1974-06-01,2,20,vn
112326,1989-01-13,2,31,vn
107097,1997-10-08,2,39,vn
127354,1988-05-14,1,61,vn
128892,1976-04-19,2,60,vn
115878,1968-11-14,1,30,vn
123605,1991-01-05,1,61,vn
119269,2007-12-17,1,19,vn
126099,2006-05-24,2,26,vn
127146,1994-08-21,2,57,vn
121139,1953-10-20,2,54,vn
109581,1959-03-17,2,47,vn
117000,2001-08-20,1,48,vn
110845,2003-07-25,2,11,vn
111271,1973-05-18,2,54,vn
102859,1966-06-01,2,24,vn
129731,1984-05-31,1,56,vn
116419,1989-04-07,1,61,vn
106530,1959-10-09,1,10,vn
115801,1972-02-26,1,63,vn
112104,2002-04-22,2,11,vn
101570,1991-06-29,2,25,vn
101575,1952-06-10,1,63,vn
101982,1986-03-07,2,58,vn
112111,1995-01-04,2,1,vn
127369,1974-05-04,1,54,vn
100075,1956-04-14,1,60,vn
103602,1970-11-15,1,47,vn
106008,2006-08-19,2,62,vn
116137,1973-04-30,1,9,vn
107599,1978-07-16,2,60,vn
114398,1965-11-22,1,14,vn
126302,1967-10-05,2,19,vn
116751,1952-02-27,1,40,vn
118160,1963-08-19,1,56,vn
129387,1964-09-01,2,17,vn
122965,1982-03-25,2,59,vn
102855,1956-04-10,1,14,vn
106815,1995-06-02,2,50,vn
106215,1956-01-02,2,11,vn
100485,1981-03-22,2,36,vn
111418,1983-03-18,2,46,vn
107791,2008-09-07,1,1,vn
108895,1966-12-03,1,43,vn
122357,1957-11-01,1,14,vn
109969,1993-08-06,2,48,vn
111928,1958-12-05,2,47,vn
114130,1983-07-08,1,56,vn
108716,1985-01-17,2,27,vn
100816,1994-08-11,2,8,vn
112928,1974-01-20,1,39,vn
112533,1991-06-24,1,12,vn
122602,1971-01-17,1,57,vn
116557,1956-09-03,2,15,vn
124123,1982-12-24,1,15,vn
101002,1958-12-27,2,15,vn
100977,1981-12-12,1,55,vn
119061,2002-09-10,2,61,vn
101013,1954-05-21,1,33,vn
121858,1979-09-29,1,52,vn
105036,1993-08-22,1,5,vn
109930,2000-04-17,1,27,vn
117080,1960-04-06,1,31,vn
105128,1978-06-06,1,19,vn
122178,1965-09-05,2,22,vn
120964,1997-10-05,2,33,vn
122307,1980-07-10,1,32,vn
118138,1974-01-01,2,3,vn
119605,1963-01-07,2,14,vn
108332,1971-06-14,1,23,vn
109960,1969-02-22,1,18,vn
128728,2008-08-18,2,27,vn
129154,2003-07-08,1,12,vn
101508,2000-10-28,2,51,vn
117245,1984-11-02,2,3,vn
110387,1996-08-16,2,45,vn
127926,1955-02-27,2,9,vn
105021,1965-03-25,2,61,vn
128355,2008-03-14,2,63,vn
126229,1957-03-17,1,6,vn
103999,2003-09-11,2,29,vn
106319,2001-09-23,2,37,vn
105948,1951-06-10,2,11,vn
112000,1988-08-11,1,51,vn
122835,1952-01-26,1,56,vn
111199,1979-06-27,1,14,vn
115073,1980-10-22,2,4,vn
115467,1975-07-04,2,57,vn
100752,1987-11-24,2,30,vn
115661,2001-07-21,2,12,vn
127376,1962-01-21,2,62,vn
114301,1993-02-05,2,47,vn
120239,1998-03-29,1,21,vn
100872,2004-02-21,1,11,vn
111698,1963-04-20,1,5,vn
127604,1961-08-04,2,25,vn
128186,1979-04-11,1,28,vn
126643,1957-08-03,1,2,vn
120460,1960-03-23,1,42,vn
127492,1977-06-03,2,41,vn
111546,2006-11-09,1,49,vn
108391,2003-12-27,1,14,vn
119259,2010-10-12,2,14,vn
107775,1956-10-07,2,14,vn
105109,1959-12-29,2,42,vn
113201,1970-01-18,2,1,vn
117064,1992-02-14,2,3,vn
106378,1979-06-04,1,11,vn
103420,2010-03-12,2,16,vn
110489,1960-01-12,2,51,vn
117611,2002-01-20,1,29,vn
111799,2006-06-29,2,21,vn
108629,1969-07-31,1,31,vn
125352,1976-02-06,1,37,vn
114098,1994-06-12,1,59,vn
109742,1968-02-12,1,38,vn
120307,1995-04-10,1,26,vn
124114,1962-12-14,1,42,vn
129749,1981-02-19,1,36,vn
121666,1952-06-02,2,43,vn
111969,2006-02-16,1,2,vn
123012,2007-06-07,1,12,vn
103663,1957-06-18,2,32,vn
129265,1988-03-30,2,44,vn
119182,1998-08-29,2,26,vn
124403,1992-01-04,1,35,vn
103315,2003-10-21,2,27,vn
113454,1970-12-04,2,59,vn
125937,2001-04-16,1,42,vn
112624,2007-02-09,1,27,vn
117013,2008-04-03,2,37,vn
109202,1962-11-27,1,60,vn
117461,1978-06-13,2,42,vn
111675,1952-03-05,1,55,vn
104957,1964-04-29,1,11,vn
124853,1960-09-10,2,42,vn
118563,1975-04-24,1,57,vn
113901,2005-04-16,1,11,vn
109684,2001-03-24,1,58,vn
107555,2005-03-06,2,44,vn
117684,2003-08-29,1,20,vn
113229,1965-08-28,2,48,vn
100802,1982-10-05,2,41,vn
121046,2009-09-05,2,18,vn
107700,1957-05-15,1,61,vn
107595,1963-01-19,2,13,vn
116531,1951-10-19,2,33,vn
125636,1975-06-11,1,39,vn
110790,2002-08-28,2,57,vn
116690,1980-10-09,1,4,vn
123272,1970-02-17,1,6,vn
101375,1955-03-27,2,59,vn
111283,2003-07-11,1,4,vn
106491,1997-07-04,1,32,vn
114671,2009-05-19,2,45,vn
107774,1996-08-19,2,8,vn
119650,1987-08-08,2,29,vn
122416,1955-10-03,1,58,vn
102396,2009-04-16,2,29,vn
126549,1978-11-21,2,36,vn
124835,1970-02-11,2,43,vn
127183,1966-12-18,2,10,vn
109107,1952-03-31,1,63,vn
121210,1950-03-10,2,14,vn
127026,1965-10-26,1,9,vn
104884,1966-12-05,2,22,vn
124288,1960-02-19,1,42,vn
117747,1955-01-05,1,3,vn
127350,1964-06-05,2,34,vn
129285,1982-12-23,1,54,vn
112954,1969-02-22,1,13,vn
109003,2005-11-05,2,51,vn
101994,1997-07-24,1,33,vn
108733,1995-01-11,1,54,vn
101729,2003-08-01,1,55,vn
106936,1956-03-11,2,13,vn
108745,1964-08-14,1,4,vn
105718,1979-11-23,2,53,vn
120282,1980-02-26,1,12,vn
119986,1985-05-21,2,57,vn
118458,1964-04-22,2,31,vn
128552,1981-08-27,2,33,vn
124845,1992-04-29,1,26,vn
122817,1967-09-28,1,57,vn
128759,1986-12-11,2,46,vn
118840,1964-09-16,1,41,vn
112171,1965-03-10,2,24,vn
129342,1989-12-07,2,34,vn
102015,1977-04-17,2,52,vn
121107,1956-09-11,2,59,vn
114746,1999-05-04,2,25,vn
108902,1992-03-29,1,59,vn
115382,2004-02-13,2,45,vn
105377,2010-09-19,1,54,vn
126285,1982-07-10,1,7,vn
109772,1974-12-30,1,55,vn
105768,2007-08-08,1,28,vn
108236,2006-10-07,2,3,vn
127190,1999-09-09,2,15,vn
126627,1972-05-19,2,34,vn
113222,1976-12-23,2,7,vn
108677,1981-01-14,1,18,vn
129589,1988-04-10,2,1,vn
121761,2000-06-03,2,5,vn
116588,1958-04-01,2,16,vn
107117,1990-08-09,1,2,vn
102231,2007-04-04,2,9,vn
104788,1966-04-21,1,62,vn
122933,1999-03-15,2,52,vn
126742,1958-01-21,1,50,vn
105546,1996-02-11,1,27,vn
129811,1990-02-05,1,30,vn
122813,1997-03-24,1,9,vn
129604,1972-11-15,2,57,vn
126978,1978-09-02,1,55,vn
119328,1975-02-07,2,2,vn
125955,1956-01-18,2,22,vn
126937,1953-06-13,1,34,vn
127839,1956-12-01,2,21,vn
128351,1963-03-08,2,30,vn
114831,1987-04-13,1,19,vn
124034,2007-04-21,2,53,vn
101546,1999-04-30,1,31,vn
106510,2007-07-28,2,39,vn
102430,2007-03-05,1,42,vn
124059,1953-12-25,2,27,vn
124294,1954-04-22,2,50,vn
105311,1986-02-01,2,4,vn
122136,2001-11-10,1,42,vn
107438,1979-08-26,1,23,vn
118576,1987-11-16,2,34,vn
103102,1997-05-26,2,13,vn
108814,1959-02-05,1,11,vn
116989,1968-03-05,1,63,vn
114805,1950-03-17,1,14,vn
107560,1978-06-20,2,58,vn
102866,2001-05-24,2,33,vn
112671,1953-10-10,1,12,vn
106213,1990-09-14,2,4,vn
102632,1986-01-24,2,35,vn
129828,1974-12-21,1,47,vn
118711,1960-12-15,2,29,vn
103171,1997-10-13,1,55,vn
127643,1962-12-01,1,41,vn
105183,1953-10-25,1,54,vn
103908,1951-03-09,1,57,vn
108193,1971-03-10,2,29,vn
114155,1994-11-03,1,46,vn
120975,1993-09-04,1,33,vn
108235,1990-06-26,2,34,vn
110938,1997-02-05,2,35,vn
111204,2006-03-01,2,6,vn
119123,1990-11-19,1,36,vn
128097,1987-06-05,2,3,vn
128007,1998-07-24,2,57,vn
108623,1952-10-13,1,53,vn
100903,1969-03-10,1,33,vn
110344,1987-05-15,2,43,vn
110970,1951-07-30,2,50,vn
127844,1991-07-05,1,13,vn
103703,1968-11-01,2,32,vn
126218,1984-07-15,2,57,vn
101937,1967-01-30,1,52,vn
112812,2008-03-03,1,23,vn
105294,1961-05-03,2,61,vn
119776,1959-12-15,1,10,vn
103261,1965-04-22,1,48,vn
117434,1950-01-01,2,7,vn
118072,1984-10-03,1,14,vn
120271,1955-10-09,1,44,vn
105118,1977-02-08,2,28,vn
120779,1956-05-30,1,52,vn
113777,1983-02-05,2,62,vn
120049,1959-09-15,2,37,vn
118998,1972-01-30,1,58,vn
101809,1957-05-13,1,24,vn
101681,1963-04-02,2,32,vn
112188,1975-02-08,2,30,vn
123065,1985-04-26,2,49,vn
128285,1955-07-21,2,52,vn
112100,1993-03-05,1,38,vn
122888,1978-03-15,1,12,vn
127086,1978-09-15,1,32,vn
106555,1977-04-02,1,37,vn
104599,1999-03-07,2,26,vn
110798,2004-06-18,1,57,vn
129929,1971-04-27,1,25,vn
111085,1999-07-23,1,44,vn
109417,1950-02-14,2,15,vn
106676,1977-04-29,1,39,vn
108940,2001-09-01,2,22,vn
107998,2008-02-19,1,48,vn
118716,1989-02-01,2,55,vn
113564,2002-12-15,1,40,vn
116555,1997-09-28,2,55,vn
120988,2010-09-12,2,28,vn
104941,1980-09-12,1,56,vn
108321,2010-12-10,1,48,vn
119188,1995-01-04,1,5,vn
127359,1962-12-25,1,46,vn
121563,2008-07-08,2,45,vn
115915,2003-12-25,1,40,vn
120721,1974-12-07,1,62,vn
122341,1963-07-12,1,9,vn
103256,1951-06-16,1,6,vn
108978,1978-07-11,2,11,vn
108400,1994-02-22,2,56,vn
112245,2007-10-15,1,30,vn
104911,2010-11-21,1,31,vn
119523,1962-06-06,2,1,vn
116322,1984-08-09,2,40,vn
114764,1958-05-26,1,40,vn
102269,1970-10-02,2,22,vn
119586,2003-02-14,2,26,vn
111451,2003-08-26,2,34,vn
102590,1987-09-13,1,51,vn
123503,1956-08-15,1,5,vn
111189,2003-02-22,1,52,vn
103740,1963-06-18,1,10,vn
114691,1967-02-18,1,18,vn
128511,1961-09-19,1,7,vn
112820,1997-08-23,1,31,vn
109238,1952-10-10,2,62,vn
112159,1988-03-23,1,60,vn
108064,1972-08-31,1,40,vn
123426,2007-11-03,1,57,vn
120097,2001-07-21,2,36,vn
128893,1986-05-30,1,45,vn
123010,1974-11-26,1,31,vn
116715,1999-05-11,1,50,vn
115809,1984-05-30,2,27,vn
102093,1974-04-24,2,41,vn
125126,1979-07-19,2,42,vn
128658,1969-05-15,1,9,vn
108836,1968-08-14,2,10,vn
125549,1975-10-18,1,63,vn
125284,1974-06-09,1,47,vn
129065,1953-03-10,1,5,vn
117161,1972-07-10,1,21,vn
125168,1995-12-07,1,46,vn
102862,1977-06-17,2,26,vn
121942,2010-11-16,1,16,vn
124166,2010-07-28,2,36,vn
103385,1999-06-24,1,47,vn
112590,1973-10-31,1,35,vn
102814,1979-03-24,1,31,vn
120172,1970-10-15,2,10,vn
125791,1989-10-22,2,27,vn
123383,1992-02-05,2,6,vn
109051,1981-02-27,2,23,vn
123132,1990-12-16,1,12,vn
128521,1974-02-18,2,9,vn
128512,1974-08-22,2,54,vn
120373,1953-08-18,1,41,vn
101232,1976-02-01,2,4,vn
120784,1973-04-26,2,1,vn
115640,1954-09-26,2,5,vn
114255,1992-07-26,1,35,vn
112097,1961-09-17,2,49,vn
108680,1954-02-06,2,37,vn
105774,1994-01-14,2,31,vn
102356,1996-10-27,2,58,vn
110968,1987-04-11,1,25,vn
112291,1992-08-28,2,51,vn
108105,1990-04-18,1,56,vn
128338,2010-08-25,1,53,vn
102908,2002-04-20,1,21,vn
126340,1978-05-18,1,39,vn
105507,1958-10-03,1,11,vn
117862,1984-02-03,2,15,vn
113426,1995-12-02,2,37,vn
117094,2007-05-18,1,53,vn
107687,1958-07-31,2,16,vn
120902,1959-12-06,1,41,vn
116530,1956-11-18,1,63,vn
117301,1991-01-10,1,54,vn
119159,1975-06-08,1,6,vn
108456,1975-09-30,1,10,vn
106969,1981-04-01,1,28,vn
125860,2001-07-11,2,54,vn
122149,1969-08-09,1,59,vn
123920,1981-11-18,1,29,vn
109757,1965-06-16,2,4,vn
121641,1990-09-06,2,26,vn
111118,1989-05-02,2,41,vn
107828,2010-05-19,1,32,vn
107990,1994-07-16,2,25,vn
110037,1972-01-26,2,36,vn
124821,1996-11-02,1,39,vn
119964,1974-11-03,1,32,vn
116652,1997-02-28,2,29,vn
103623,1971-07-26,1,44,vn
105126,1994-08-22,2,58,vn
109567,1955-07-05,1,20,vn
118675,2000-08-13,1,62,vn
120163,2007-03-17,2,12,vn
105305,1976-12-15,2,38,vn
107996,2003-05-01,2,59,vn
102763,2006-01-24,1,59,vn
113910,1961-02-14,1,32,vn
118538,2005-12-01,2,2,vn
124590,2009-10-13,1,36,vn
128896,1997-12-28,2,37,vn
115531,1982-04-04,1,20,vn
126966,2004-09-25,2,31,vn
125691,1970-12-01,1,35,vn
105482,1994-08-21,1,21,vn
100597,1960-05-27,1,30,vn
126058,1996-09-27,2,23,vn
125318,1962-06-07,1,57,vn
102839,1963-01-27,2,56,vn
126258,1960-08-11,2,41,vn
117856,1999-10-06,1,17,vn
101655,1954-06-15,2,50,vn
129634,1951-02-10,1,17,vn
124316,1953-08-13,1,34,vn
127371,2002-07-12,1,33,vn
120936,1952-07-11,1,18,vn
102204,1950-09-19,2,57,vn
106010,1987-01-21,1,37,vn
115241,1977-11-23,1,56,vn
111490,2009-01-27,1,61,vn
106229,1955-04-26,1,44,vn
117750,1958-05-29,2,4,vn
112631,1990-05-08,1,37,vn
112439,1962-01-02,1,35,vn
108110,2010-03-30,2,44,vn
117184,1986-11-07,2,43,vn
103704,1980-02-14,1,42,vn
112081,1964-05-07,1,16,vn
112934,1958-05-24,2,47,vn
113319,1983-12-15,2,41,vn
112651,2000-10-09,1,2,vn
126085,1986-07-30,1,37,vn
126955,2001-10-07,1,34,vn
124202,2003-03-21,2,41,vn
111573,1976-09-23,1,3,vn
129651,1969-02-21,1,55,vn
109645,1994-05-02,1,48,vn
124818,2007-11-19,2,34,vn
116721,1986-01-21,1,55,vn
105899,1991-10-17,2,32,vn
116952,1989-10-27,1,58,vn
115592,1988-07-31,1,21,vn
125158,2004-11-24,1,32,vn
111391,1974-04-06,1,18,vn
129990,1966-04-13,1,56,vn
108584,1971-12-09,2,31,vn
107944,1960-10-29,2,12,vn
102122,1988-10-13,2,60,vn
104477,2002-09-22,2,51,vn
122691,1999-06-15,2,41,vn
103683,1989-09-17,1,21,vn
104020,1977-01-17,1,25,vn
104962,2003-11-26,1,44,vn
128454,1999-12-26,1,15,vn
106396,1987-08-14,1,57,vn
117762,1972-04-07,2,30,vn
129037,2000-01-01,1,3,vn
125406,2008-01-11,1,27,vn
111879,1979-04-23,2,21,vn
112405,2010-10-03,1,14,vn
127487,1965-08-07,1,5,vn
105503,1953-03-02,1,12,vn
101791,1977-01-10,1,36,vn
107649,1988-01-01,1,42,vn
115996,1978-08-27,2,34,vn
126130,1967-12-13,1,11,vn
119819,1973-11-30,1,4,vn
129117,1977-05-07,2,9,vn
119385,1966-05-31,2,1,vn
114538,1981-10-27,1,22,vn
101551,1984-06-28,2,28,vn
101033,1991-11-01,1,59,vn
108006,1962-06-12,1,24,vn
111869,1975-07-06,2,10,vn
101787,1965-01-14,1,46,vn
129918,2003-10-07,1,9,vn
128206,1952-12-24,2,63,vn
125399,1969-05-30,2,4,vn
121579,1983-10-27,1,36,vn
103065,2008-11-30,2,62,vn
126746,1996-06-15,1,43,vn
109190,1998-09-21,1,4,vn
104571,1956-09-05,2,48,vn
119070,2000-06-16,1,11,vn
101881,1954-07-25,2,18,vn
125516,1990-10-15,2,47,vn
102915,1966-12-08,2,4,vn
128174,2006-01-31,2,37,vn
108560,1989-08-26,1,55,vn
120910,1964-05-06,2,40,vn
122876,1979-08-22,2,55,vn
114312,1966-03-21,2,9,vn
102387,2010-02-10,1,36,vn
100638,1974-02-20,2,50,vn
116220,1985-06-08,1,52,vn
108315,1955-04-20,2,10,vn
104193,2002-02-07,1,35,vn
112203,1981-02-02,1,26,vn
106531,1957-01-14,1,19,vn
107756,2007-01-24,1,25,vn
105309,1982-03-03,2,7,vn
106301,2007-02-20,2,43,vn
116840,1961-02-24,1,41,vn
104358,1970-06-05,1,24,vn
126198,1985-09-11,2,17,vn
126287,1971-06-18,1,50,vn
112551,1964-03-08,2,24,vn
102755,2005-03-20,2,20,vn
114688,1965-10-13,1,3,vn
124795,2001-07-14,1,12,vn
109543,2002-05-05,2,37,vn
110032,1987-09-28,1,27,vn
100252,1964-05-26,1,60,vn
115646,1952-08-21,1,25,vn
105287,1956-07-05,1,4,vn
122084,1976-11-22,1,18,vn
128879,1987-01-22,1,48,vn
121390,1995-02-25,1,8,vn
113866,2003-05-14,2,55,vn
108261,2001-02-03,2,24,vn
103722,1952-04-03,2,38,vn
107067,1988-04-07,1,44,vn
125332,1958-12-30,1,17,vn
129099,1988-06-19,1,63,vn
108606,2003-11-20,1,9,vn
108499,1992-10-07,2,53,vn
126361,1968-02-17,1,59,vn
100164,2005-05-25,2,57,vn
111634,2000-05-17,2,24,vn
120920,1959-08-11,1,11,vn
128113,1996-03-27,1,29,vn
100690,1999-01-22,2,57,vn
124061,1980-01-31,2,42,vn
120382,1996-12-02,1,38,vn
107742,1968-05-11,2,34,vn
104202,1954-03-24,2,39,vn
115310,2005-10-27,2,6,vn
114772,1998-11-10,2,35,vn
115517,1997-04-28,2,19,vn
122299,1977-05-22,2,60,vn
128926,1960-08-30,2,24,vn
126710,2006-11-05,2,40,vn
104825,2006-06-07,2,4,vn
101335,1972-04-13,1,3,vn
102164,1967-07-14,2,5,vn
108887,1977-10-01,1,14,vn
105313,1981-10-19,2,9,vn
106027,1978-04-06,2,1,vn
116719,1974-02-05,1,63,vn
117925,1956-05-21,1,32,vn
125288,1953-02-16,1,41,vn
114011,1976-11-11,1,46,vn
103784,2003-12-09,1,61,vn
128606,2007-11-16,1,8,vn
129704,2009-06-08,1,8,vn
101821,1966-05-15,1,5,vn
126303,1962-12-11,2,3,vn
109001,1994-07-28,1,9,vn
127720,1967-01-04,1,26,vn
122931,2007-04-15,2,29,vn
108043,1963-12-06,1,29,vn
102441,1967-03-03,2,37,vn
109155,1994-10-30,2,51,vn
118125,2005-06-03,1,24,vn
111207,1979-07-24,2,37,vn
102359,2003-07-21,1,35,vn
111298,1991-09-17,2,14,vn
118778,2001-03-29,1,54,vn
117021,1966-06-08,2,35,vn
129166,1974-04-04,2,58,vn
110227,1961-05-09,2,16,vn
116050,1993-10-25,2,5,vn
122161,1960-01-02,1,33,vn
120663,1983-10-14,1,32,vn
114430,1962-01-03,2,46,vn
125727,1982-04-11,1,61,vn
123381,2005-06-20,1,24,vn
127553,1993-09-05,1,10,vn
129242,1981-02-09,1,39,vn
120856,1976-12-09,1,57,vn
116346,1991-11-03,2,27,vn
129474,1970-04-27,2,45,vn
125140,1991-10-11,1,8,vn
122543,1978-03-22,2,42,vn
103330,1958-03-30,1,38,vn
127797,1959-07-13,2,58,vn
118420,1975-06-04,1,20,vn
110667,1973-01-22,2,48,vn
121649,1954-07-20,2,41,vn
104058,1957-02-16,1,9,vn
114984,1967-09-20,2,16,vn
103719,1972-04-26,2,55,vn
114893,1953-08-27,2,14,vn
122424,1973-10-09,2,10,vn
110243,1957-11-01,2,30,vn
115144,1976-05-16,2,51,vn
122821,1994-07-27,1,9,vn
129239,1983-01-28,1,45,vn
107645,1951-12-03,2,35,vn
100434,1975-11-06,1,12,vn
105077,1982-01-27,2,29,vn
103357,1966-11-30,1,4,vn
124463,1993-01-05,1,63,vn
128371,1995-05-02,1,16,vn
121146,1992-10-07,1,25,vn
128249,1979-08-23,1,16,vn
119161,1990-08-26,2,18,vn
117916,1957-02-08,1,26,vn
129675,1973-03-23,1,42,vn
106536,1963-06-27,2,37,vn
129986,1975-09-27,1,14,vn
113142,1968-04-11,1,22,vn
123002,1963-02-20,2,43,vn
123768,1994-12-19,2,9,vn
116963,1973-05-08,1,23,vn
122135,1961-07-26,1,52,vn
117507,1999-12-30,1,29,vn
118073,2006-08-16,1,30,vn
100850,1971-07-09,1,28,vn
106160,1959-08-01,1,53,vn
119450,1965-05-28,2,43,vn
102529,1966-07-16,2,33,vn
113033,1976-11-28,1,42,vn
107799,1980-08-25,2,9,vn
122701,1966-10-27,1,7,vn
103518,2009-08-01,2,55,vn
101705,1980-12-12,2,21,vn
108396,1950-03-07,2,7,vn
110528,1994-01-19,2,43,vn
102962,1955-06-21,2,45,vn
123508,1997-03-18,2,8,vn
113440,1963-09-19,2,32,vn
103904,1971-01-13,2,42,vn
107170,1991-09-24,1,19,vn
121134,1986-11-17,2,20,vn
110332,1985-11-26,2,36,vn
118126,2009-03-08,2,18,vn
125160,1997-11-30,1,48,vn
106367,2001-09-05,2,40,vn
126507,1953-06-07,1,44,vn
116463,1982-05-15,2,25,vn
125944,1956-01-13,1,37,vn
125301,1958-08-11,2,34,vn
100807,2008-03-11,2,25,vn
107847,1972-11-21,2,39,vn
129667,1975-10-05,2,53,vn
104795,1954-03-18,2,19,vn
103906,1970-05-11,1,43,vn
122489,1981-02-02,1,3,vn
121362,1979-11-23,1,30,vn
101656,1950-03-29,2,14,vn
119951,1957-12-24,1,45,vn
100512,2002-11-12,2,36,vn
100193,1962-12-23,2,39,vn
103958,1975-05-24,2,21,vn
124554,1960-09-07,2,60,vn
119718,1970-03-19,2,55,vn
118843,1958-07-12,1,26,vn
123375,2005-10-30,2,13,vn
126138,1967-11-24,2,34,vn
116967,1988-12-28,1,16,vn
101224,1989-02-08,2,47,vn
128439,1977-04-14,2,1,vn
126659,1955-02-15,1,47,vn
111734,1962-06-27,2,36,vn
121269,1973-11-27,2,43,vn
122941,1990-03-30,2,23,vn
107319,1973-12-29,1,34,vn
122205,1986-12-07,1,46,vn
119617,2001-07-02,1,38,vn
123847,1982-09-30,2,55,vn
109181,1998-07-25,2,5,vn
121418,1957-08-20,1,22,vn
111707,2001-01-20,1,51,vn
126596,2001-03-12,1,29,vn
116915,1969-07-15,1,62,vn
127913,1963-05-21,1,40,vn
102104,1982-08-23,1,21,vn
102740,1988-08-07,2,21,vn
129844,2000-11-17,1,5,vn
113234,1999-08-20,1,56,vn
119191,1995-10-28,2,48,vn
115065,1956-10-19,1,61,vn
113796,1952-06-06,1,59,vn
118947,2001-12-23,2,9,vn
